BOOK_ORDER,BOOK_ABBREV,BOOK,CHAPTER,VERSE,READING
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/9th+Week+in+Ordinary+Time/Wednesday/I/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/9th+Week+in+Ordinary+Time/Wednesday/II/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/9th+Week+in+Ordinary+Time/Wednesday/II/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/9th+Week+in+Ordinary+Time/Wednesday/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/9th+Week+in+Ordinary+Time/Wednesday/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/9th+Week+in+Ordinary+Time/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/9th+Week+in+Ordinary+Time/reading/COMMUNION+ANTIPHON/2
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/9th+Week+in+Ordinary+Time/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Christ+the+King/A/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Christ+the+King/A/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Christ+the+King/A/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Christ+the+King/A/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Christ+the+King/A/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Christ+the+King/B/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Christ+the+King/B/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Christ+the+King/B/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Christ+the+King/B/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Christ+the+King/B/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Christ+the+King/C/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Christ+the+King/C/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Christ+the+King/C/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Christ+the+King/C/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Christ+the+King/C/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Christ+the+King/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Christ+the+King/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Body+and+Blood+of+Christ/A/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Body+and+Blood+of+Christ/A/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Body+and+Blood+of+Christ/A/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Body+and+Blood+of+Christ/A/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Body+and+Blood+of+Christ/A/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Body+and+Blood+of+Christ/B/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Body+and+Blood+of+Christ/B/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Body+and+Blood+of+Christ/B/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Body+and+Blood+of+Christ/B/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Body+and+Blood+of+Christ/B/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Body+and+Blood+of+Christ/C/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Body+and+Blood+of+Christ/C/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Body+and+Blood+of+Christ/C/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Body+and+Blood+of+Christ/C/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Body+and+Blood+of+Christ/C/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Body+and+Blood+of+Christ/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Body+and+Blood+of+Christ/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Trinity/A/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Trinity/A/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Trinity/A/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Trinity/A/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Trinity/A/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Trinity/B/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Trinity/B/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Trinity/B/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Trinity/B/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Trinity/B/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Trinity/C/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Trinity/C/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Trinity/C/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Trinity/C/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Trinity/C/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Trinity/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Holy+Trinity/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/A/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/A/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/A/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/A/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/A/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/B/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/B/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/B/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/B/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/B/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/C/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/C/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/C/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/C/reading/GA/2
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/C/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/C/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/ordinary/Most+Sacred+Heart+of+Jesus/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Saints/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Saints/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Saints/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Saints/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Saints/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Saints/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Saints/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/1ST/10
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/1ST/11
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/1ST/12
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/1ST/2
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/1ST/3
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/1ST/4
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/1ST/5
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/1ST/6
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/1ST/7
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/1ST/8
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/1ST/9
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/2ND/10
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/2ND/11
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/2ND/12
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/2ND/13
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/2ND/14
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/2ND/15
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/2ND/16
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/2ND/17
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/2ND/2
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/2ND/3
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/2ND/4
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/2ND/5
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/2ND/6
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/2ND/7
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/2ND/8
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/2ND/9
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/COMMUNION+ANTIPHON/2
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/COMMUNION+ANTIPHON/3
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/ENTRANCE+ANTIPHON/2
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/ENTRANCE+ANTIPHON/3
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GA/10
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GA/11
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GA/2
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GA/3
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GA/4
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GA/5
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GA/6
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GA/7
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GA/8
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GA/9
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/10
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/11
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/12
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/13
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/14
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/15
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/16
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/17
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/18
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/19
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/2
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/20
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/21
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/22
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/23
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/24
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/3
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/4
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/5
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/6
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/7
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/8
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/GOSPEL/9
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/PS/10
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/PS/2
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/PS/3
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/PS/4
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/PS/5
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/PS/6
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/PS/7
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/PS/8
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/All+Souls/reading/PS/9
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Annunication+of+the+Lord/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Annunication+of+the+Lord/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Annunication+of+the+Lord/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Annunication+of+the+Lord/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Annunication+of+the+Lord/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Annunication+of+the+Lord/reading/GOSPELVERSE
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Annunication+of+the+Lord/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Assumption+of+the+Blessed+Virgin+Mary/Day/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Assumption+of+the+Blessed+Virgin+Mary/Day/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Assumption+of+the+Blessed+Virgin+Mary/Day/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Assumption+of+the+Blessed+Virgin+Mary/Day/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Assumption+of+the+Blessed+Virgin+Mary/Day/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Assumption+of+the+Blessed+Virgin+Mary/Day/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Assumption+of+the+Blessed+Virgin+Mary/Day/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Assumption+of+the+Blessed+Virgin+Mary/Vigil/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Assumption+of+the+Blessed+Virgin+Mary/Vigil/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Assumption+of+the+Blessed+Virgin+Mary/Vigil/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Assumption+of+the+Blessed+Virgin+Mary/Vigil/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Assumption+of+the+Blessed+Virgin+Mary/Vigil/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Assumption+of+the+Blessed+Virgin+Mary/Vigil/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Assumption+of+the+Blessed+Virgin+Mary/Vigil/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Chair+of+St+Peter+the+Apostle/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Chair+of+St+Peter+the+Apostle/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Chair+of+St+Peter+the+Apostle/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Chair+of+St+Peter+the+Apostle/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Chair+of+St+Peter+the+Apostle/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Chair+of+St+Peter+the+Apostle/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Conversion+of+St+Paul+the+Apostle/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Conversion+of+St+Paul+the+Apostle/reading/1ST/2
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Conversion+of+St+Paul+the+Apostle/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Conversion+of+St+Paul+the+Apostle/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Conversion+of+St+Paul+the+Apostle/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Conversion+of+St+Paul+the+Apostle/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Conversion+of+St+Paul+the+Apostle/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Dedication+of+Lateran+Basilica/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Dedication+of+Lateran+Basilica/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Dedication+of+Lateran+Basilica/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Dedication+of+Lateran+Basilica/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Dedication+of+Lateran+Basilica/reading/ENTRANCE+ANTIPHON/2
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Dedication+of+Lateran+Basilica/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Dedication+of+Lateran+Basilica/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Dedication+of+Lateran+Basilica/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Exaltation+of+the+Holy+Cross/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Exaltation+of+the+Holy+Cross/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Exaltation+of+the+Holy+Cross/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Exaltation+of+the+Holy+Cross/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Exaltation+of+the+Holy+Cross/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Exaltation+of+the+Holy+Cross/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Exaltation+of+the+Holy+Cross/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Holy+Innocents+Martyrs/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Holy+Innocents+Martyrs/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Holy+Innocents+Martyrs/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Holy+Innocents+Martyrs/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Holy+Innocents+Martyrs/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Holy+Innocents+Martyrs/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Immaculate+Conception+of+the+Blessed+Virgin+Mary/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Immaculate+Conception+of+the+Blessed+Virgin+Mary/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Immaculate+Conception+of+the+Blessed+Virgin+Mary/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Immaculate+Conception+of+the+Blessed+Virgin+Mary/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Immaculate+Conception+of+the+Blessed+Virgin+Mary/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Immaculate+Conception+of+the+Blessed+Virgin+Mary/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Immaculate+Conception+of+the+Blessed+Virgin+Mary/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+St+John+the+Baptist/Day/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+St+John+the+Baptist/Day/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+St+John+the+Baptist/Day/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+St+John+the+Baptist/Day/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+St+John+the+Baptist/Day/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+St+John+the+Baptist/Day/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+St+John+the+Baptist/Day/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+St+John+the+Baptist/Vigil/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+St+John+the+Baptist/Vigil/reading/2ND
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+St+John+the+Baptist/Vigil/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+St+John+the+Baptist/Vigil/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+St+John+the+Baptist/Vigil/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+St+John+the+Baptist/Vigil/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+St+John+the+Baptist/Vigil/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+the+Blessed+Virgin+Mary/reading/1ST
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+the+Blessed+Virgin+Mary/reading/1ST/2
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+the+Blessed+Virgin+Mary/reading/COMMUNION+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+the+Blessed+Virgin+Mary/reading/ENTRANCE+ANTIPHON
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+the+Blessed+Virgin+Mary/reading/GA
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+the+Blessed+Virgin+Mary/reading/GOSPEL
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Nativity+of+the+Blessed+Virgin+Mary/reading/PS
1,Gn,Genesis,1,2,http://jude.org/ns-missal/saints/Our+Lady+of+Guadalupe/reading/1ST
